syl_len0,syl_len1,syl_len2,syl_len3,syl0,syl1,syl2,syl3,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,rhyme3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,comp_len,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_class0,syl_class1,syl_class2,syl_class3,onset_class0,onset_class1,onset_class2,onset_class3,koda_class0,koda_class1,koda_class2,koda_class3,nucleus_class0,nucleus_class1,nucleus_class2,nucleus_class3,syl_weight0,syl_weight1,syl_weight2,syl_weight3,nomen,sylcnt,stress_class
3,3,5,5,Ver,gn2,gungs,sucht,ucht,ver,N,NN,SAS,noacc,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,CCKCC,ø,CVC,CCVV,CVCC,CVCC,2,1,3,3,1,0,2,2,1,2,1,1,1,2,1,1,2,111,1101,1201,301,2,2,2,2,1,CKC,CCL,CKCC,CKCC,C,CC,C,C,C,?,CC,CC,K,L,K,K,1,1,2,2,T,4,antepaenultima
2,2,3,3,re,pa,rie,ren,en,ø,V,R,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,CVV,CVC,0,2,0,2,0,1,0,1,1,1,1,1,2,1,2,1,1,11,101,11,1011,3,2,4,3,1,CL,CK,CL,CKC,C,C,C,C,?,?,?,C,L,K,L,K,1,1,1,0,F,4,paenultima
2,2,2,3,an,ge,bo,ren,en,an,A,ø,SS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,LCKC,CLCKC,ø,VC,CV,CVV,CVC,1,1,0,2,1,0,0,1,0,1,1,1,1,1,2,1,2,1001,101,101,1011,3,2,2,3,1,KC,CK,CL,CKC,?,C,C,C,C,?,?,C,K,K,L,K,1,0,1,0,F,4,prima
2,3,4,3,un,aus,rott,bar,ar,ø,A,V,ø,ø,K,KC,KCD,KCDC,KCDCC,C,LC,CLC,CCLC,KCCLC,ø,VC,VVC,CVC,CVVC,1,0,2,1,1,1,1,1,0,0,1,1,1,2,1,2,1,1001,101,111,111,3,3,2,3,-1,KC,DC,CKC,CLC,?,?,C,C,C,C,C,C,K,D,K,L,1,1,1,1,F,4,paenultima
2,3,2,2,Or,tho,p1,de,e,ø,N,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,K,CK,LCK,CLCK,LCLCK,ø,VC,CVV,CVV,CV,1,0,0,1,1,0,0,0,0,1,1,1,1,2,2,1,0,11,101,101,101,3,2,2,2,1,KC,CL,CL,CK,?,C,C,C,C,?,?,?,K,L,L,K,1,1,1,0,T,4,paenultima
3,2,3,5,gr3,$e,ren,teils,eils,ø,ADV,ø,ø,ø,C,CC,CCL,CCLC,CCLCK,C,CC,DCC,CDCC,CCDCC,ø,CCVV,CV,CVC,CVVCC,1,1,2,1,0,0,1,2,2,1,1,1,2,1,1,2,2,111,101,1011,211,2,2,3,2,1,CCL,CK,CKC,CDCC,CC,C,C,C,?,?,C,CC,L,K,K,D,1,0,0,2,F,4,prima
1,3,4,3,2,ber,wach,sen,en,ueber,V,PV,SS,acc,L,LC,LCK,LCKC,LCKCC,C,KC,CKC,CCKC,KCCKC,ø,VV,CVC,CVC,CVC,0,2,2,2,0,1,1,1,0,1,1,1,2,1,1,1,2,1,111,201,1101,5,2,2,2,1,L,CKC,CKC,CKC,?,C,C,C,?,C,C,C,L,K,K,K,1,0,1,0,F,4,paenultima
1,3,3,4,8,ber,wei,sung,ung,ueber,N,V,SA,acc,L,LC,LCK,LCKC,LCKCC,C,KC,CKC,DCKC,CDCKC,ø,VV,CVC,CVV,CVC,0,2,0,2,0,1,0,1,0,1,1,1,2,1,2,1,1,1,111,101,1101,5,2,3,2,1,L,CKC,CD,CKC,?,C,C,C,?,C,?,C,L,K,D,K,1,0,1,1,T,4,prima
3,3,6,3,tri,but,pflich,tig,ig,ø,A,NN,SSA,ø,C,CC,CCL,CCLC,CCLCL,C,KC,CKC,CCKC,KCCKC,noacc,CCVV,CVVC,CCVC,CVC,1,1,3,2,0,1,1,1,2,1,2,1,2,2,1,1,2,111,201,211,201,3,2,2,2,1,CCL,CLC,ACKC,CKC,CC,C,AC,C,?,C,C,C,L,L,K,K,1,1,1,1,F,4,antepaenultima
2,3,3,3,re,bel,lie,ren,en,ø,V,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,CVV,CVC,0,2,0,2,0,1,0,1,1,1,1,1,2,1,2,1,1,11,101,11,1011,3,2,4,3,1,CL,CK,CL,CKC,C,C,C,C,?,?,?,C,L,K,L,K,1,1,1,0,F,4,paenultima
2,2,2,5,sa,lo,mo,nisch,isch,ø,A,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVV,CVC,2,0,0,2,1,0,0,1,1,1,1,1,1,2,2,1,0,101,11,1001,1101,2,3,3,2,1,CK,CL,CL,CKC,C,C,C,C,?,?,?,C,K,L,L,K,1,1,1,1,F,4,paenultima
1,2,3,3,a,ri,sie,ren,en,ø,V,R,SA,ø,K,KC,KCL,KCLC,KCLCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVV,CVC,1,0,0,2,1,0,0,1,0,1,1,1,1,2,2,1,1,1,11,101,1011,4,4,3,3,1,K,CL,CL,CKC,?,C,C,C,?,?,?,C,K,L,L,K,1,1,1,0,F,4,paenultima
2,4,4,4,an,dert,halb,fach,ach,ø,ø,ø,SA,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,CCCKC,ø,VC,CVCC,CVCC,CVC,1,3,3,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1001,211,211,201,3,2,2,2,-1,KC,CKCC,CKCC,CKC,?,C,C,C,C,CC,CC,C,K,K,K,K,1,0,2,1,F,4,multa
2,3,2,3,R2,ben,si,rup,up,ø,N,NN,SAS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,CVV,CVC,0,2,0,2,0,1,0,1,1,1,1,1,2,1,2,1,2,11,1101,101,111,4,2,3,3,-1,CL,CKC,CL,CKC,C,C,C,C,?,C,?,C,L,K,L,K,1,0,1,1,T,4,prima
2,3,3,3,ex,pan,die,ren,en,ø,V,ø,ø,ø,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,LCKC,CLCKC,ø,VCC,CVC,CVV,CVC,2,2,0,2,2,1,0,1,0,1,1,1,1,1,2,1,0,201,1101,101,1011,2,2,3,3,1,KCC,CKC,CL,CKC,?,C,C,C,CC,C,?,C,K,K,L,K,2,1,1,0,F,4,paenultima
2,2,6,3,un,be,streit,bar,ar,ø,A,A,AS,ø,K,KC,KCC,KCCK,KCCKC,C,LC,CLC,CCLC,DCCLC,ø,VC,CV,CCCVVC,CVVC,1,1,2,1,1,0,1,1,0,1,3,1,1,1,2,2,1,1001,101,311,111,3,2,2,3,-1,KC,CK,CCCDC,CLC,?,C,CCC,C,C,?,C,C,K,K,D,L,1,0,1,1,F,4,paenultima
1,2,4,3,A,k2,spra,che,e,ø,N,ø,ø,ø,K,KC,KCL,KCLC,KCLCC,K,CK,LCK,CLCK,CCLCK,ø,VC,CVV,CCCVV,CV,1,0,1,1,1,0,0,0,0,1,3,1,1,2,2,1,0,1,101,211,101,4,3,2,2,1,K,CL,CCCL,CK,?,C,CCC,C,?,?,?,?,K,L,L,K,1,1,1,0,T,4,prima
2,2,3,3,be,ur,tei,len,en,be,V,V,AS,noacc,C,CK,CKK,CKKC,CKKCC,C,KC,CKC,DCKC,CDCKC,ø,CV,VC,CVV,CVC,1,1,0,2,0,1,0,1,1,0,1,1,1,1,2,1,1,101,11,101,1011,2,4,3,3,1,CK,KC,CD,CKC,C,?,C,C,?,C,?,C,K,K,D,K,0,1,1,0,F,4,antepaenultima
3,5,2,4,Ver,kehrs,un,fall,all,ver,N,NN,SAS,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVVCC,VC,CVC,2,1,1,2,1,2,1,1,1,1,0,1,1,2,1,1,2,111,211,1001,111,2,2,3,2,1,CKC,CLCC,KC,CKC,C,C,?,C,C,CC,C,C,K,L,K,K,1,2,1,1,T,4,antepaenultima
2,2,3,4,ti,ta,nen,haft,aft,ø,A,N,SAA,ø,C,CL,CLC,CLCL,CLCLC,C,CC,KCC,CKCC,CCKCC,ø,CVV,CVV,CVC,CVCC,0,0,2,3,0,0,1,2,1,1,1,1,2,2,1,1,1,101,101,2001,301,3,3,2,1,1,CL,CL,CKC,CKCC,C,C,C,C,?,?,C,CC,L,L,K,K,1,1,0,2,F,4,antepaenultima
3,3,4,3,Kon,vex,spie,gel,el,ø,N,AN,SS,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVCC,CCVV,CVC,2,3,1,2,1,2,0,1,1,1,2,1,1,1,2,1,2,1101,301,201,111,2,1,2,2,-1,CKC,CKCC,CCL,CKC,C,C,CC,C,C,CC,?,C,K,K,L,K,1,2,1,0,T,4,antepaenultima
3,2,2,3,Bar,bi,tu,rat,at,ø,N,N,S,ø,C,CK,CKC,CKCC,CKCCL,C,LC,CLC,LCLC,CLCLC,ø,CVC,CVV,CVV,CVVC,2,0,0,1,1,0,0,1,1,1,1,1,1,2,2,2,1,111,101,101,111,2,3,3,3,0,CKC,CL,CL,CLC,C,C,C,C,C,?,?,C,K,L,L,L,1,1,1,1,T,4,ultima
3,3,2,2,pro,zen,tu,al,al,ø,A,N,SA,ø,C,CC,CCL,CCLA,CCLAK,C,LC,LLC,CLLC,CCLLC,ø,CCVV,CVC,CVV,VVC,1,2,0,0,0,1,0,1,2,1,1,0,2,1,2,2,1,111,1101,101,11,2,2,3,4,-1,CCL,AKC,CL,LC,CC,A,C,?,?,C,?,C,L,K,L,L,1,1,1,1,F,4,ultima
3,4,3,3,Neu,fund,l1n,der,er,ø,N,ø,ø,ø,C,CD,CDC,CDCK,CDCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVCC,CVC,CVC,0,3,2,2,0,2,1,1,1,1,1,1,2,1,1,1,0,1001,1201,1011,111,4,2,3,2,-1,CD,CKCC,CKC,CKC,C,C,C,C,?,CC,C,C,D,K,K,K,1,2,1,0,T,4,antepaenultima
2,3,2,3,Sa,men,fa,den,en,ø,N,NN,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,CVV,CVC,0,2,0,2,0,1,0,1,1,1,1,1,2,1,2,1,2,101,2001,101,1101,3,2,3,2,1,CL,CKC,CL,CKC,C,C,C,C,?,C,?,C,L,K,L,K,1,0,1,0,T,4,prima
2,3,3,3,Le,ber,kn3,del,el,ø,N,NN,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,CCVV,CVC,0,2,1,2,0,1,0,1,1,1,2,1,2,1,2,1,2,11,111,1101,111,3,2,2,2,1,CL,CKC,CCL,CKC,C,C,CC,C,?,C,?,C,L,K,L,K,1,0,1,0,T,4,prima
2,3,3,3,B1,ren,hun,ger,er,ø,N,NN,SAS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVC,CVC,CVC,0,2,2,2,0,1,1,1,1,1,1,1,2,1,1,1,2,101,1011,101,1011,2,3,3,3,1,CL,CKC,CK,CKC,C,C,C,C,?,C,?,C,L,K,K,K,1,0,1,0,T,4,prima
3,4,2,4,Lei,sten,ge,gend,end,ø,N,NN,SAS,ø,C,CD,CDC,CDCC,CDCCK,C,CC,KCC,CKCC,LCKCC,ø,CVVC,CVC,CVV,CVCC,1,2,0,3,1,1,0,2,1,1,1,1,2,1,2,1,2,111,1101,101,1201,3,2,2,2,1,CDC,CKC,CL,CKCC,C,C,C,C,C,C,?,CC,D,K,L,K,1,0,1,0,T,4,prima
5,2,2,3,meist,ge,le,sen,en,ø,A,ø,SS,ø,C,CD,CDC,CDCC,CDCCC,C,KC,CKC,LCKC,CLCKC,ø,CVVCC,CV,CVV,CVC,1,1,0,2,2,0,0,1,1,1,1,1,2,1,2,1,2,1201,101,11,1101,2,2,3,2,-1,CDCC,CK,CL,CKC,C,C,C,C,CC,?,?,C,D,K,L,K,2,0,1,0,F,4,prima
4,3,2,3,Rein,ver,m3,gen,en,ø,N,AN,SS,ø,C,CD,CDC,CDCC,CDCCK,C,KC,CKC,LCKC,CLCKC,ø,CVVC,CVC,CVV,CVC,1,2,0,2,1,1,0,1,1,1,1,1,2,1,2,1,2,1011,111,1001,1101,3,2,3,2,1,CDC,CKC,CL,CKC,C,C,C,C,C,C,?,C,D,K,L,K,1,1,1,0,T,4,prima
2,3,3,3,an,der,w1r,tig,ig,ø,A,A,S,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,ø,VC,CVC,CVC,CVC,1,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1001,111,111,201,3,2,2,2,-1,KC,CKC,CKC,CKC,?,C,C,C,C,C,C,C,K,K,K,K,1,0,1,1,F,4,multa
6,3,4,4,Scharf,ein,stel,lung,ung,ø,N,AN,SS,ø,C,CK,CKC,CKCC,CKCCD,C,KC,CKC,KCKC,CKCKC,ø,CVCC,VVC,CCVC,CVC,3,0,3,2,2,1,1,1,1,0,2,1,1,2,1,1,2,211,1001,201,1011,2,4,2,3,1,CKCC,DC,CCK,CKC,C,?,CC,C,CC,C,?,C,K,D,K,K,2,1,1,1,T,4,prima
2,2,1,3,Li,ne,a,tur,ur,ø,N,N,SA,ø,C,CL,CLC,CLCL,CLCLK,C,LC,CLC,KCLC,LKCLC,ø,CVV,CVV,VC,CVVC,0,0,1,1,0,0,1,1,1,1,0,1,2,2,1,2,1,11,1001,1,111,4,3,4,3,-1,CL,CL,K,CLC,C,C,?,C,?,?,?,C,L,L,K,L,1,1,1,1,T,4,ultima
3,3,2,3,ein,hen,ke,lig,ig,ein,A,ø,SSA,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,noacc,VVC,CVC,CV,CVC,0,2,1,2,1,1,0,1,0,1,1,1,2,1,1,1,2,1001,1101,101,111,4,2,2,3,-1,DC,CKC,CK,CKC,?,C,C,C,C,C,?,C,D,K,K,K,1,1,0,1,F,4,prima
2,1,3,5,di,a,lek,tisch,isch,ø,A,R,SA,ø,C,CL,CLK,CLKC,CLKCK,C,KC,CKC,CCKC,KCCKC,ø,CVV,VC,CVC,CVC,0,1,2,2,0,1,1,1,1,0,1,1,2,1,1,1,1,101,1,111,201,3,4,2,2,1,CL,K,CKC,CKC,C,?,C,C,?,?,C,C,L,K,K,K,1,1,1,1,F,4,paenultima
3,3,4,2,Pan,zer,plat,te,e,ø,N,NN,SS,ø,C,CK,CKC,CKCA,CKCAK,K,CK,KCK,CKCK,CCKCK,ø,CVC,CVC,CCVC,CV,2,2,3,1,1,1,1,0,1,1,2,1,1,1,1,1,2,1101,111,111,101,2,2,2,2,-1,CKC,AKC,CCK,CK,C,A,CC,C,C,C,?,?,K,K,K,K,1,0,1,0,T,4,prima
3,2,2,3,Sub,ti,li,t1t,1t,ø,N,A,SA,ø,C,CK,CKC,CKCC,CKCCL,C,LC,CLC,LCLC,CLCLC,ø,CVC,CVV,CVV,CVVC,2,0,0,1,1,0,0,1,1,1,1,1,1,2,2,2,1,201,101,11,201,2,3,4,2,-1,CKC,CL,CL,CLC,C,C,C,C,C,?,?,C,K,L,L,L,1,1,1,1,T,4,ultima
2,2,1,4,Ri,tu,a,list,ist,ø,N,N,SA,ø,C,CL,CLC,CLCL,CLCLL,C,CC,KCC,CKCC,LCKCC,acc,CVV,CVV,VV,CVCC,0,0,0,3,0,0,0,2,1,1,0,1,2,2,2,1,1,11,101,1,211,4,3,6,2,1,CL,CL,L,CKCC,C,C,?,C,?,?,?,CC,L,L,L,K,1,1,1,2,T,4,ultima
1,2,3,3,a,ma,ran,ten,en,ø,A,N,SA,ø,K,KC,KCK,KCKC,KCKCK,C,KC,CKC,CCKC,KCCKC,ø,VC,CVC,CVC,CVC,1,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1001,1011,1101,4,3,3,2,1,K,CK,CKC,CKC,?,C,C,C,?,?,C,C,K,K,K,K,1,1,1,0,F,4,paenultima
4,2,3,3,Scho,la,sti,ker,er,ø,N,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,CVV,CVC,0,2,0,2,0,1,0,1,1,1,1,1,2,1,2,1,1,101,111,101,111,2,2,3,2,1,CL,CKC,CL,CKC,C,C,C,C,?,C,?,C,L,K,L,K,1,1,1,0,T,4,antepaenultima
4,2,4,3,herz,er,fre2,end,end,ø,A,ø,SS,ø,C,CK,CKC,CKCA,CKCAK,C,CC,KCC,DKCC,CDKCC,ø,CVCC,VC,CCVV,VCC,3,1,1,2,2,1,0,2,1,0,2,0,1,1,2,1,2,211,11,111,1101,2,3,3,2,1,CKCA,KC,CCD,KCC,C,?,CC,?,CA,C,?,CC,K,K,D,K,2,1,1,0,F,4,prima
3,4,4,3,Wer,muts,trop,fen,en,ø,N,NN,SAS,ø,C,CL,CLC,CLCC,CLCCK,C,KC,AKC,KAKC,CKAKC,ø,CVVC,CVC,CCVC,CVC,1,2,3,2,1,1,1,1,1,1,2,1,2,1,1,1,2,111,1101,111,1101,2,2,2,2,1,CLC,CKA,CCK,AKC,C,C,CC,A,C,A,?,C,L,K,K,K,1,1,1,0,T,4,prima
2,3,3,3,re,qui,rie,ren,en,ø,V,ø,ø,ø,C,CL,CLC,CLCC,CLCCL,C,KC,CKC,LCKC,CLCKC,ø,CVV,CCVV,CVV,CVC,0,1,0,2,0,0,0,1,1,2,1,1,2,2,2,1,0,11,201,11,1011,3,2,4,3,1,CL,CCL,CL,CKC,C,CC,C,C,?,?,?,C,L,L,L,K,1,1,1,0,F,4,paenultima
3,3,4,4,Kin,ker,litz,chen,en,ø,N,N,S,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,ACKC,KACKC,ø,CVC,CVC,CVC,CVC,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1101,111,111,1101,2,2,3,2,0,CKC,CKC,CKA,CKC,C,C,C,C,C,C,A,C,K,K,K,K,1,0,1,0,T,4,prima
1,5,4,3,E,lends,vier,tel,el,ø,N,NN,SAS,ø,L,LC,LCK,LCKC,LCKCA,C,KC,CKC,CCKC,KCCKC,ø,VV,CVCC,CVC,CVC,0,3,2,2,0,2,1,1,0,1,1,1,2,1,1,1,2,1,1111,111,111,4,2,3,2,-1,L,CKCA,CKC,CKC,?,C,C,C,?,CA,C,C,L,K,K,K,1,2,1,0,T,4,prima
3,3,3,3,Lam,pen,fie,ber,er,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVC,CVV,CVC,2,2,0,2,1,1,0,1,1,1,1,1,1,1,2,1,2,1011,1101,101,111,3,2,3,2,-1,CKC,CKC,CL,CKC,C,C,C,C,C,C,?,C,K,K,L,K,1,0,1,0,T,4,prima
2,2,3,4,He,ge,mei,ster,er,ø,N,VN,SAS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,DCCKC,ø,CVV,CV,CVVC,CVC,0,1,1,2,0,0,1,1,1,1,1,1,2,1,2,1,2,101,101,1101,111,2,2,3,2,1,CL,CK,CDC,CKC,C,C,C,C,?,?,C,C,L,K,D,K,1,0,1,0,T,4,prima
5,3,4,3,schul,ent,wach,sen,en,ø,A,ø,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVVC,VCC,CVC,CVC,1,2,2,2,1,2,1,1,1,0,1,1,2,1,1,1,2,111,1101,201,1101,3,2,2,2,1,CLC,KCC,CKC,CKC,C,?,C,C,C,CC,C,C,L,K,K,K,1,2,1,0,F,4,prima
3,2,2,4,Pho,to,mo,dell,ell,ø,N,NN,SS,ø,C,CL,CLC,CLCL,CLCLC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,CVV,CVC,0,0,0,2,0,0,0,1,1,1,1,1,2,2,2,1,2,101,101,1001,111,2,2,3,2,1,CL,CL,CL,CKC,C,C,C,C,?,?,?,C,L,L,L,K,1,1,1,1,T,4,prima
3,3,3,4,Stu,ben,m1d,chen,en,ø,N,NN,SAS,ø,C,CC,CCL,CCLC,CCLCK,C,KC,CKC,CCKC,LCCKC,ø,CCVV,CVC,CVVC,CVC,1,2,1,2,0,1,1,1,2,1,1,1,2,1,2,1,2,201,1101,1101,1101,2,2,2,2,1,CCL,CKC,CLC,CKC,CC,C,C,C,?,C,C,C,L,K,L,K,1,0,1,0,T,4,prima
3,2,2,4,Spe,zi,al,fach,ach,ø,N,AN,SS,ø,C,CC,CCL,CCLA,CCLAL,C,KC,CKC,CCKC,LCCKC,ø,CCVV,CVV,VVC,CVC,1,0,0,2,0,0,1,1,2,1,0,1,2,2,2,1,2,201,101,11,201,2,3,4,2,-1,CCL,AL,LC,CKC,CC,A,?,C,?,?,C,C,L,L,L,K,1,1,1,1,T,4,paenultima
2,3,4,4,Un,ter,st2t,zung,ung,unter,N,V,SA,acc,K,KC,KCC,KCCK,KCCKC,C,KC,AKC,KAKC,CKAKC,ø,VC,CVC,CCVC,CVC,1,2,3,2,1,1,1,1,0,1,2,1,1,1,1,1,1,1001,111,201,1101,3,2,2,2,1,KC,CKC,CCK,AKC,?,C,CC,A,C,C,?,C,K,K,K,K,1,0,1,1,T,4,paenultima
1,4,2,4,A,larm,si,gnal,al,ø,N,NN,SS,ø,K,KC,KCK,KCKC,KCKCC,C,LC,CLC,CCLC,KCCLC,ø,VC,CVCC,CVC,CCVVC,1,3,2,1,1,2,1,1,0,1,1,2,1,1,1,2,2,1,1021,101,1111,4,3,3,3,1,K,CKCC,CK,CCLC,?,C,C,CC,?,CC,?,C,K,K,K,L,1,2,1,1,T,4,antepaenultima
3,4,3,3,Glo,cken,gie,$er,er,ø,N,NN,SAS,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,LCKC,CLCKC,ø,CCVC,CVC,CVV,CVC,3,2,0,2,1,1,0,1,2,1,1,1,1,1,2,1,2,111,1101,101,111,2,2,3,2,-1,CCK,CKC,CL,CKC,CC,C,C,C,?,C,?,C,K,K,L,K,1,0,1,0,T,4,prima
3,3,3,3,her,ein,fal,len,en,ø,V,BV,SS,ø,C,CK,CKC,CKCD,CKCDC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVVC,CVC,CVC,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,101,1011,101,1011,2,3,2,3,1,CK,CDC,CK,CKC,C,C,C,C,?,C,?,C,K,D,K,K,1,1,1,0,F,4,antepaenultima
2,2,2,5,p1,da,go,gisch,isch,ø,A,A,S,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVC,CVV,CVC,2,2,0,2,1,1,0,1,1,1,1,1,1,1,2,1,1,101,101,101,201,2,2,2,2,1,CK,CK,CL,CKC,C,C,C,C,?,?,?,C,K,K,L,K,1,1,1,1,F,4,paenultima
3,2,3,3,pal,pi,tie,ren,en,ø,V,R,SA,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVV,CVC,2,0,0,2,1,0,0,1,1,1,1,1,1,2,2,1,1,111,101,101,1011,2,3,3,3,1,CKC,CL,CL,CKC,C,C,C,C,C,?,?,C,K,L,L,K,1,1,1,0,F,4,paenultima
1,2,4,3,a,li,gnie,ren,en,ø,V,R,SA,ø,K,KC,KCK,KCKC,KCKCC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVC,CVV,CVC,1,2,0,2,1,1,0,1,0,1,1,1,1,1,2,1,1,1,1011,2,1011,4,3,4,3,1,K,CKC,CL,CKC,?,C,C,C,?,C,?,C,K,K,L,K,1,1,1,0,F,4,paenultima
4,4,2,3,form,voll,en,det,et,ø,A,ø,SS,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,KCCKC,ø,CVCC,CVC,VC,CVC,3,2,1,2,2,1,1,1,1,1,0,1,1,1,1,1,2,1111,111,1001,201,2,2,3,2,-1,CKCC,CKC,KC,CKC,C,C,?,C,CC,C,C,C,K,K,K,K,2,1,1,0,F,4,prima
4,5,4,3,Welt,hilfs,spra,che,e,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCC,K,CK,LCK,CLCK,CCLCK,ø,CVCC,CVCCC,CCCVV,CV,3,4,1,1,2,3,0,0,1,1,3,1,1,1,2,1,2,211,311,211,101,2,2,2,2,-1,CKCC,CKCCC,CCCL,CK,C,C,CCC,C,CC,CCC,?,?,K,K,L,K,2,2,1,0,T,4,prima
1,3,3,3,2,ber,hal,ten,en,ueber,V,PV,SS,acc,L,LC,LCK,LCKC,LCKCC,C,KC,CKC,CCKC,KCCKC,ø,VV,CVC,CVC,CVC,0,2,2,2,0,1,1,1,0,1,1,1,2,1,1,1,2,1,111,111,1101,5,2,2,2,1,L,CKC,CKC,CKC,?,C,C,C,?,C,C,C,L,K,K,K,1,0,1,0,F,4,paenultima
3,3,3,3,Bin,nen,han,del,el,ø,N,ø,SS,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,CVC,CVC,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,101,2001,1101,111,3,2,2,2,-1,CK,CKC,CKC,CKC,C,C,C,C,?,C,C,C,K,K,K,K,1,0,1,0,T,4,prima
2,3,3,4,an,ver,wan,deln,eln,an,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,CCKCC,ø,VC,CVC,CVC,CVCC,1,2,2,3,1,1,1,2,0,1,1,1,1,1,1,1,1,1001,111,1101,1111,3,2,2,2,1,KC,CKC,CKC,CKCC,?,C,C,C,C,C,C,CC,K,K,K,K,1,1,1,0,F,4,prima
2,2,2,2,Ka,le,va,la,a,ø,N,N,S,ø,C,CK,CKC,CKCK,CKCKC,K,CK,KCK,CKCK,KCKCK,ø,CVC,CVC,CVC,CV,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,101,11,101,11,3,3,3,4,-1,CK,CK,CK,CK,C,C,C,C,?,?,?,?,K,K,K,K,1,1,1,2,T,4,prima
3,2,3,3,bri,ko,lie,ren,en,ø,V,N,SA,ø,C,CC,CCL,CCLC,CCLCL,C,KC,CKC,LCKC,CLCKC,ø,CCVV,CVV,CVV,CVC,1,0,0,2,0,0,0,1,2,1,1,1,2,2,2,1,1,111,101,11,1011,3,2,4,3,1,CCL,CL,CL,CKC,CC,C,C,C,?,?,?,C,L,L,L,K,1,1,1,0,F,4,paenultima
2,2,3,3,li,la,far,big,ig,ø,A,ø,SS,ø,C,CL,CLC,CLCL,CLCLC,C,KC,CKC,CCKC,KCCKC,noacc,CVV,CVV,CVC,CVC,0,0,2,2,0,0,1,1,1,1,1,1,2,2,1,1,2,11,11,111,201,4,4,2,2,1,CL,CL,CKC,CKC,C,C,C,C,?,?,C,C,L,L,K,K,1,1,1,1,F,4,prima
