syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
ken,ø,n,en,ken,nken,unken,C,KC,CKC,CCKC,KCCKC,traum,ø,t,tr,tra,trau,traum,C,CC,CCD,CCDC,CCDCC,18,11,12,10,4,3,4,3,-3,light,light,light,schwa,c,c,c,c,CCDC,CKC,CKC,CKC,CC,C,C,C,C,C,C,C,D,K,K,K,5,3,3,3,1,1,1,1,2,1,1,1,2,1,1,1,CCVVC,CVC,CVC,CVC,1,2,2,2,A,NF,F,2,traumversunken,prima
fekt,ø,t,kt,ekt,fekt,ffekt,C,CC,KCC,CKCC,KCKCC,Treib,ø,T,Tr,Tre,Trei,Treib,C,CC,CCD,CCDC,CCDCC,16,12,6,9,4,4,6,2,-3,light,light,light,heavy,c,c,c,c,CCDC,CDC,K,CKCC,CC,C,,C,C,C,,CC,D,D,K,K,5,4,2,4,1,1,1,2,2,1,0,1,2,2,1,1,CCVVC,CVVC,VC,CVCC,1,1,1,3,N,NN,T,2,Treibhauseffekt,prima
e,ø,e,ie,nie,inie,linie,K,LK,CLK,LCLK,CLCLK,Trenn,ø,T,Tr,Tre,Tren,Trenn,C,CC,CCK,CCKC,CCKCC,14,12,11,6,3,6,5,6,-3,light,light,light,schwa,c,o,o,o,CCKC,CL,CL,K,CC,C,C,,C,,,,K,L,L,K,5,2,2,1,1,0,0,0,2,1,1,0,1,2,2,1,CCVC,CVV,CVV,V,3,0,0,0,N,VN,T,2,Trennlinie,prima
chen,chen,n,en,hen,chen,ichen,C,KC,CKC,DCKC,ADCKC,Tren,ø,T,Tr,Tre,Tren,Trenn,C,CC,CCK,CCKC,CCKCK,11,15,11,10,3,3,5,3,-1,light,heavy,light,schwa,c,c,o,c,CCK,CKCC,AD,CKC,CC,C,A,C,,CC,,C,K,K,D,K,4,5,3,4,1,2,0,1,2,1,1,1,1,1,2,1,CCVC,CVCC,CVV,CVC,3,3,0,2,N,NN,T,2,Trennungszeichen,prima
satz,ø,z,tz,atz,satz,bsatz,A,KA,CKA,CCKA,KCCKA,Trep,ø,T,Tr,Tre,Trep,Trepp,C,CC,CCK,CCKC,CCKCK,11,10,7,8,3,3,3,2,-2,light,schwa,light,light,c,c,c,c,CCK,CKC,KC,CKA,CC,C,,C,,C,C,A,K,K,K,K,4,3,2,4,1,1,1,1,2,1,0,1,1,1,1,1,CCVC,CVC,VC,CVC,3,2,1,2,N,NN,T,2,Treppenabsatz,prima
ter,ø,r,er,ter,iter,eiter,C,KC,CKC,DCKC,CDCKC,Trep,ø,T,Tr,Tre,Trep,Trepp,C,CC,CCK,CCKC,CCKCK,11,10,14,11,3,3,7,3,0,light,schwa,light,schwa,c,c,o,c,CCK,CKC,CD,CKC,CC,C,C,C,,C,,C,K,K,D,K,4,3,3,3,1,1,0,1,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CVC,3,2,0,2,N,NN,T,2,Treppenleiter,prima
fe,ø,e,fe,ufe,tufe,stufe,K,CK,LCK,CLCK,CCLCK,Trep,ø,T,Tr,Tre,Trep,Trepp,C,CC,CCK,CCKC,CCKCK,11,10,10,7,3,3,3,3,-2,light,schwa,light,schwa,c,c,o,o,CCK,CKC,CCL,CK,CC,C,CC,C,,C,,,K,K,L,K,4,3,3,2,1,1,0,0,2,1,2,1,1,1,2,1,CCVC,CVC,CCVV,CV,3,2,1,1,N,NN,T,2,Treppenstufe,prima
ben,ø,n,en,ben,eben,geben,C,KC,CKC,LCKC,CLCKC,tre2,ø,t,tr,tre,treu,treue,C,CC,CCD,CCDK,CCDKC,15,10,7,10,5,5,3,3,-2,light,light,light,schwa,o,c,o,c,CCD,KC,CL,CKC,CC,,C,C,,C,,C,D,K,L,K,4,2,2,3,0,1,0,1,2,0,1,1,2,1,2,1,CCVV,VC,CVV,CVC,1,1,0,2,A,ø,F,2,treuergeben,prima
tig,ø,g,ig,tig,htig,chtig,C,KC,CKC,CCKC,KCCKC,tri,ø,t,tr,tri,trib,tribu,C,CC,CCL,CCLC,CCLCL,13,10,14,10,4,3,3,3,-1,light,light,light,light,o,c,c,c,CCL,CLC,ACKC,CKC,CC,C,AC,C,,C,C,C,L,L,K,K,3,3,6,3,0,1,1,1,2,1,2,1,2,2,1,1,CCVV,CVVC,CCVC,CVC,1,1,3,2,A,NN,F,2,tributpflichtig,antepaenultima
schau,ø,u,au,hau,chau,schau,D,CD,CCD,KCCD,CKCCD,Tri,ø,T,Tr,Tri,Tric,Trich,C,CC,CCK,CCKC,CCKCL,13,9,12,11,4,4,4,5,-1,light,light,schwa,light,c,o,c,o,CCK,CL,CKC,CD,CC,C,C,C,,,C,,K,L,K,D,3,3,3,5,1,0,1,0,2,1,1,1,1,2,1,2,CCVC,CVV,CVC,CVV,3,0,2,0,N,NN,T,2,Trichinenschau,antepaenultima
mig,ø,g,ig,mig,rmig,ermig,C,KC,CKC,CCKC,KCCKC,trich,ø,t,tr,tri,tric,trich,C,CC,CCK,CCKC,CCKCC,14,11,11,12,3,3,3,4,-1,light,schwa,light,light,c,c,c,c,CCKC,CKC,CKC,CKC,CC,C,C,C,C,C,C,C,K,K,K,K,5,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1,CCVC,CVC,CVC,CVC,3,2,2,2,A,NN,F,2,trichterfoermig,prima
dung,ø,g,ng,ung,dung,ndung,C,KC,CKC,CCKC,KCCKC,Trich,ø,T,Tr,Tri,Tric,Trich,C,CC,CCK,CCKC,CCKCC,14,11,14,12,3,3,4,4,-1,light,schwa,light,light,c,c,c,c,CCKC,CKC,CKC,CKC,CC,C,C,C,C,C,C,C,K,K,K,K,5,3,3,4,1,1,1,1,2,1,1,1,1,1,1,1,CCVC,CVC,CVC,CVC,3,2,2,2,N,NV,T,2,Trichtermuendung,prima
fe,ø,e,fe,ife,eife,feife,K,CK,DCK,ADCK,CADCK,Tril,ø,T,Tr,Tri,Tril,Trill,C,CC,CCK,CCKC,CCKCK,13,14,11,7,4,4,5,3,-2,light,schwa,light,schwa,c,c,o,o,CCK,CKC,AD,CK,CC,C,A,C,,C,,,K,K,D,K,4,3,4,2,1,1,0,0,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CV,3,2,0,1,N,NN,T,2,Trillerpfeife,prima
ge,ø,e,ge,age,lage,elage,K,CK,LCK,CLCK,KCLCK,Trink,ø,T,Tr,Tri,Trin,Trink,C,CC,CCK,CCKC,CCKCC,17,7,14,7,3,3,7,3,-3,heavy,schwa,light,schwa,c,o,o,o,CCKCC,CK,CL,CK,CC,C,C,C,CC,,,,K,K,L,K,5,2,2,2,2,0,0,0,2,1,1,1,1,1,2,1,CCVCC,CV,CVV,CV,4,1,0,1,N,VN,T,2,Trinkgelage,prima
gen,ø,n,en,gen,ogen,bogen,C,KC,CKC,LCKC,CLCKC,Tri,ø,T,Tr,Tri,Triu,Trium,C,CC,CCL,CCLK,CCLKC,13,12,7,10,4,4,3,3,-2,light,heavy,light,schwa,o,c,o,c,CCL,KCC,CL,CKC,CC,,C,C,,CC,,C,L,K,L,K,3,4,2,3,0,2,0,1,2,0,1,1,2,1,2,1,CCVV,VCC,CVV,CVC,1,2,0,2,N,NN,T,2,Triumphbogen,antepaenultima
kr3nt,ø,t,nt,ent,oent,roent,C,CC,LCC,CLCC,CCLCC,tri,ø,t,tr,tri,triu,trium,C,CC,CCL,CCLK,CCLKC,13,12,7,15,4,4,3,3,0,light,heavy,schwa,heavy,o,c,o,c,CCL,KCC,CK,CCLCC,CC,,C,CC,,CC,,CC,L,K,K,L,3,4,2,5,0,2,0,2,2,0,1,2,2,1,1,2,CCVV,VCC,CV,CCVVCC,1,2,1,2,A,NF,F,2,triumphgekroent,antepaenultima
den,ø,n,en,den,oden,boden,C,KC,CKC,LCKC,CLCKC,Tro,ø,T,Tr,Tro,Troc,Trock,C,CC,CCK,CCKC,CCKCK,11,10,7,10,3,3,3,3,-1,light,schwa,light,schwa,c,c,o,c,CCK,CKC,CL,CKC,CC,C,C,C,,C,,C,K,K,L,K,3,4,2,3,1,1,0,1,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CVC,3,2,0,2,N,VN,T,2,Trockenboden,prima
be,ø,e,be,rbe,arbe,farbe,K,CK,CCK,KCCK,CKCCK,Tro,ø,T,Tr,Tro,Troc,Trock,C,CC,CCK,CCKC,CCKCK,11,10,11,7,3,3,3,3,-1,light,schwa,light,schwa,c,c,c,o,CCK,CKC,CKC,CK,CC,C,C,C,,C,C,,K,K,K,K,3,4,3,2,1,1,1,0,2,1,1,1,1,1,1,1,CCVC,CVC,CVC,CV,3,2,2,1,N,AN,T,2,Trockenfarbe,prima
be,ø,e,be,ube,aube,haube,K,CK,DCK,CDCK,CCDCK,Tro,ø,T,Tr,Tro,Troc,Trock,C,CC,CCK,CCKC,CCKCK,11,10,11,7,3,3,5,3,-1,light,schwa,light,schwa,c,c,o,o,CCK,CKC,CD,CK,CC,C,C,C,,C,,,K,K,D,K,3,4,3,2,1,1,0,0,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CV,3,2,0,1,N,VN,T,2,Trockenhaube,prima
gen,ø,n,en,gen,egen,legen,C,KC,CKC,LCKC,CLCKC,tro,ø,t,tr,tro,troc,trock,C,CC,CCK,CCKC,CCKCK,11,10,10,10,3,3,5,3,-1,light,schwa,light,schwa,c,c,o,c,CCK,CKC,CL,CKC,CC,C,C,C,,C,,C,K,K,L,K,3,4,2,3,1,1,0,1,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CVC,3,2,0,2,V,AV,F,2,trockenlegen,prima
fen,ø,n,en,fen,ofen,nofen,C,KC,CKC,LCKC,CLCKC,Tro,ø,T,Tr,Tro,Troc,Trock,C,CC,CCK,CCKC,CCKCK,11,10,6,10,3,3,6,3,-1,light,schwa,light,schwa,c,c,o,c,CCK,CKC,L,CKC,CC,C,,C,,C,,C,K,K,L,K,3,4,1,3,1,1,0,1,2,1,0,1,1,1,2,1,CCVC,CVC,VV,CVC,3,2,0,2,N,VN,T,2,Trockenofen,prima
ben,ø,n,en,ben,iben,eiben,C,KC,CKC,DCKC,CDCKC,tro,ø,t,tr,tro,troc,trock,C,CC,CCK,CCKC,CCKCK,11,10,14,10,3,3,7,3,0,light,schwa,light,schwa,c,c,o,c,CCK,CKC,CD,CKC,CC,C,C,C,,C,,C,K,K,D,K,3,4,3,3,1,1,0,1,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CVC,3,2,0,2,V,AV,F,2,trockenreiben,prima
der,ø,r,er,der,uder,euder,C,KC,CKC,DCKC,CDCKC,Tro,ø,T,Tr,Tro,Troc,Trock,C,CC,CCK,CCKC,CCKCK,11,10,15,11,3,3,5,3,0,light,schwa,light,schwa,c,c,o,c,CCK,CKC,CCD,CKC,CC,C,CC,C,,C,,C,K,K,D,K,3,4,6,3,1,1,0,1,2,1,2,1,1,1,2,1,CCVC,CVC,CCVV,CVC,3,2,1,2,N,AN,T,2,Trockenschleuder,prima
hen,ø,n,en,hen,ehen,tehen,C,KC,LKC,CLKC,CCLKC,tro,ø,t,tr,tro,troc,trock,C,CC,CCK,CCKC,CCKCK,11,10,8,9,3,3,2,4,-1,light,schwa,light,schwa,c,c,o,c,CCK,CKC,CCL,KC,CC,C,CC,,,C,,C,K,K,L,K,3,4,3,3,1,1,0,1,2,1,2,0,1,1,2,1,CCVC,CVC,CCVV,VC,3,2,1,1,V,AV,F,2,trockenstehen,prima
sche,ø,e,he,che,sche,esche,K,CK,KCK,CKCK,CCKCK,Tro,ø,T,Tr,Tro,Troc,Trock,C,CC,CCK,CCKC,CCKCK,11,10,7,7,3,3,3,3,-2,light,schwa,light,schwa,c,c,c,o,CCK,CKC,CK,CK,CC,C,C,C,,C,,,K,K,K,K,3,4,2,4,1,1,1,0,2,1,1,1,1,1,1,1,CCVC,CVC,CVC,CV,3,2,2,1,N,AN,T,2,Trockenwaesche,prima
de,ø,e,de,ude,bude,lbude,K,CK,LCK,CLCK,CCLCK,Tr3,ø,T,Tr,Tro,Troe,Troed,C,CC,CCL,CCLC,CCLCK,11,11,9,7,3,3,4,3,-2,light,schwa,light,schwa,o,c,o,o,CCL,CKC,CL,CK,CC,C,C,C,,C,,,L,K,L,K,3,3,2,2,0,1,0,0,2,1,1,1,2,1,2,1,CCVV,CVC,CVV,CV,1,2,0,1,N,NN,T,2,Troedelbude,prima
den,ø,n,en,den,aden,laden,C,KC,CKC,LCKC,CLCKC,Tr3,ø,T,Tr,Tro,Troe,Troed,C,CC,CCL,CCLC,CCLCK,11,11,14,10,3,3,7,3,0,light,schwa,light,schwa,o,c,o,c,CCL,CKC,CL,CKC,CC,C,C,C,,C,,C,L,K,L,K,3,3,2,3,0,1,0,1,2,1,1,1,2,1,2,1,CCVV,CVC,CVV,CVC,1,2,0,2,N,NN,T,2,Troedelladen,prima
er,er,r,er,uer,euer,feuer,C,KC,DKC,CDKC,CCDKC,Trom,ø,T,Tr,Tro,Trom,Tromm,C,CC,CCK,CCKC,CCKCK,11,13,11,10,3,4,5,5,-1,light,schwa,light,schwa,c,c,o,c,CCK,CKC,CD,KC,CC,C,C,,,C,,C,K,K,D,K,4,3,3,2,1,1,0,1,2,1,1,0,1,1,2,1,CCVC,CVC,CVV,VC,3,2,0,1,N,VN,T,2,Trommelfeuer,prima
ger,ø,r,er,ger,eger,aeger,C,KC,CKC,LCKC,CLCKC,Trom,ø,T,Tr,Tro,Trom,Tromm,C,CC,CCK,CCKC,CCKCK,11,13,11,11,3,4,3,3,-1,light,schwa,light,schwa,c,c,o,c,CCK,CKC,CCL,CKC,CC,C,CC,C,,C,,C,K,K,L,K,4,3,5,3,1,1,0,1,2,1,2,1,1,1,2,1,CCVC,CVC,CCVV,CVC,3,2,1,2,N,NV,T,2,Trommelschlaeger,prima
bel,ø,l,el,bel,rbel,irbel,C,KC,CKC,CCKC,KCCKC,Trom,ø,T,Tr,Tro,Trom,Tromm,C,CC,CCK,CCKC,CCKCK,11,13,13,11,3,4,4,3,0,light,schwa,light,schwa,c,c,c,c,CCK,CKC,CKC,CKC,CC,C,C,C,,C,C,C,K,K,K,K,4,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1,CCVC,CVC,CVC,CVC,3,2,2,2,N,NN,T,2,Trommelwirbel,prima
baum,ø,m,um,aum,baum,nbaum,C,DC,CDC,CCDC,KCCDC,Trom,ø,T,Tr,Tro,Trom,Tromp,C,CC,CCK,CCKC,CCKCC,14,7,10,14,3,3,3,4,0,light,light,schwa,light,c,o,c,c,CCKC,CL,CKC,CDC,CC,C,C,C,C,,C,C,K,L,K,D,4,2,3,4,1,0,1,1,2,1,1,1,1,2,1,2,CCVC,CVV,CVC,CVVC,3,0,2,1,N,NN,T,2,Trompetenbaum,antepaenultima
sto$,ø,s,ss,oss,toss,stoss,C,LC,CLC,CCLC,CCCLC,Trom,ø,T,Tr,Tro,Trom,Tromp,C,CC,CCK,CCKC,CCKCC,14,7,10,9,3,3,3,2,-2,light,light,schwa,light,c,o,c,c,CCKC,CL,CKC,CCLC,CC,C,C,CC,C,,C,C,K,L,K,L,4,2,3,4,1,0,1,1,2,1,1,2,1,2,1,2,CCVC,CVV,CVC,CCVVC,3,0,2,1,N,NN,T,2,Trompetenstoss,antepaenultima
zug,ø,g,ug,zug,nzug,anzug,C,LC,ALC,CALC,KCALC,Tro,ø,T,Tr,Tro,Trop,Trope,C,CC,CCL,CCLC,CCLCK,11,10,9,10,3,3,4,3,-1,light,schwa,light,light,o,c,c,c,CCL,CKC,KC,ALC,CC,C,,A,,C,C,C,L,K,K,L,3,3,2,3,0,1,1,1,2,1,0,1,2,1,1,2,CCVV,CVC,VC,CVVC,1,2,1,1,N,NN,T,2,Tropenanzug,prima
ber,ø,r,er,ber,eber,ieber,C,KC,CKC,LCKC,CLCKC,Tro,ø,T,Tr,Tro,Trop,Trope,C,CC,CCL,CCLC,CCLCK,11,10,9,11,3,3,4,3,0,light,schwa,light,schwa,o,c,o,c,CCL,CKC,CL,CKC,CC,C,C,C,,C,,C,L,K,L,K,3,3,3,3,0,1,0,1,2,1,1,1,2,1,2,1,CCVV,CVC,CVV,CVC,1,2,0,2,N,NN,T,2,Tropenfieber,prima
ma,ø,a,ma,ima,lima,klima,L,CL,LCL,CLCL,CCLCL,Tro,ø,T,Tr,Tro,Trop,Trope,C,CC,CCL,CCLC,CCLCK,11,10,13,13,3,3,4,6,1,light,schwa,light,light,o,c,o,o,CCL,CKC,CCL,CL,CC,C,CC,C,,C,,,L,K,L,L,3,3,3,2,0,1,0,0,2,1,2,1,2,1,2,2,CCVV,CVC,CCVV,CVV,1,2,1,0,N,NN,T,2,Tropenklima,prima
ler,ler,r,er,ler,ller,oller,C,KC,CKC,KCKC,CKCKC,Tro,ø,T,Tr,Tro,Trop,Trope,C,CC,CCL,CCLC,CCLCK,11,10,7,14,3,3,3,4,0,light,schwa,light,schwa,o,c,c,c,CCL,CKC,CK,CKC,CC,C,C,C,,C,,C,L,K,K,K,3,3,3,3,0,1,1,1,2,1,1,1,2,1,1,1,CCVV,CVC,CVC,CVC,1,2,2,2,N,NN,T,2,Tropenkoller,prima
heit,heit,t,it,eit,heit,kheit,C,DC,CDC,CCDC,CCCDC,Tro,ø,T,Tr,Tro,Trop,Trope,C,CC,CCL,CCLC,CCLCK,11,10,15,12,3,3,3,4,0,light,schwa,heavy,light,o,c,c,c,CCL,CKC,CCKCC,CDC,CC,C,CC,C,,C,CC,C,L,K,K,D,3,3,5,4,0,1,2,1,2,1,2,1,2,1,1,2,CCVV,CVC,CCVCC,CVVC,1,2,4,1,N,NN,T,2,Tropenkrankheit,prima
ze,ø,e,ze,nze,anze,lanze,K,AK,CAK,KCAK,CKCAK,Tro,ø,T,Tr,Tro,Trop,Trope,C,CC,CCL,CCLC,CCLCK,11,10,14,7,3,3,3,3,-1,light,schwa,light,schwa,o,c,c,o,CCL,CKC,ACKC,AK,CC,C,AC,A,,C,C,,L,K,K,K,3,3,5,2,0,1,1,0,2,1,2,1,2,1,1,1,CCVV,CVC,CCVC,CV,1,2,3,1,N,NN,T,2,Tropenpflanze,prima
sig,ø,g,ig,sig,ssig,essig,C,KC,CKC,KCKC,CKCKC,tropf,ø,t,tr,tro,trop,tropf,C,CC,CCK,CCKA,CCKAC,12,15,13,10,3,5,4,3,-1,light,light,light,light,c,c,c,c,CCKA,CLC,CCK,CKC,CC,C,CC,C,A,C,,C,K,L,K,K,5,3,4,3,1,1,1,1,2,1,2,1,1,2,1,1,CCVC,CVVC,CCVC,CVC,3,1,3,2,A,AA,F,2,tropfbarfluessig,prima
ger,ø,r,er,ger,nger,enger,C,KC,CKC,KCKC,CKCKC,Trop,ø,T,Tr,Tro,Trop,Tropf,C,CC,CCK,CCKA,CCKAK,11,10,7,13,3,3,3,4,0,light,schwa,light,schwa,c,c,c,c,CCK,AKC,CK,CKC,CC,A,C,C,,C,,C,K,K,K,K,4,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1,CCVC,CVC,CVC,CVC,3,2,2,2,N,NV,T,2,Tropfenfaenger,prima
le,ø,e,le,hle,ehle,oehle,K,CK,LCK,CLCK,CCLCK,Tropf,ø,T,Tr,Tro,Trop,Tropf,C,CC,CCK,CCKA,CCKAC,12,15,7,10,3,3,3,5,-2,light,light,light,schwa,c,c,o,o,CCKA,CCDC,CL,CK,CC,CC,C,C,A,C,,,K,D,L,K,5,5,3,2,1,1,0,0,2,2,1,1,1,2,2,1,CCVC,CCVVC,CVV,CV,3,1,0,1,N,NN,T,2,Tropfsteinhoehle,prima
tig,ø,g,ig,tig,ftig,rftig,C,KC,CKC,CCKC,CCCKC,trost,ø,t,tr,tro,tros,trost,C,CC,CCL,CCLC,CCLCC,13,7,14,10,2,3,3,3,-1,heavy,schwa,heavy,light,c,o,c,c,CCLCC,CK,CKCC,CKC,CC,C,C,C,CC,,CC,C,L,K,K,K,5,2,4,3,2,0,2,1,2,1,1,1,2,1,1,1,CCVVCC,CV,CVCC,CVC,2,1,3,2,A,NA,F,2,trostbeduerftig,prima
ber,ø,r,er,ber,eber,leber,C,KC,CKC,LCKC,CLCKC,Tr2f,ø,T,Tr,Tru,True,Truef,C,CC,CCK,CCKC,CCKCK,13,11,10,11,4,3,5,3,-1,light,schwa,light,schwa,c,c,o,c,CCK,CKC,CL,CKC,CC,C,C,C,,C,,C,K,K,L,K,4,3,2,3,1,1,0,1,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CVC,3,2,0,2,N,NN,T,2,Trueffelleber,prima
stein,ø,n,in,ein,tein,stein,C,DC,CDC,CCDC,KCCDC,Tr2m,ø,T,Tr,Tru,True,Truem,C,CC,CCK,CCKC,CCKCK,13,13,7,15,4,4,3,3,0,light,schwa,schwa,light,c,c,o,c,CCK,CKC,CK,CCDC,CC,C,C,CC,,C,,C,K,K,K,D,4,3,2,5,1,1,0,1,2,1,1,2,1,1,1,2,CCVC,CVC,CV,CCVVC,3,2,1,1,N,NN,T,2,Truemmergestein,prima
st2ck,ø,k,ck,eck,ueck,tueck,C,KC,CKC,CCKC,CCCKC,Tr2m,ø,T,Tr,Tru,True,Truem,C,CC,CCK,CCKC,CCKCK,13,13,17,11,4,4,3,2,-1,light,schwa,heavy,light,c,c,c,c,CCK,CKC,CCKCC,CCKC,CC,C,CC,CC,,C,CC,C,K,K,K,K,4,3,5,5,1,1,2,1,2,1,2,2,1,1,1,1,CCVC,CVC,CCVCC,CCVC,3,2,4,3,N,NN,T,2,Truemmergrundstueck,prima
fen,ø,n,en,fen,ufen,aufen,C,KC,CKC,DCKC,CDCKC,Tr2m,ø,T,Tr,Tru,True,Truem,C,CC,CCK,CCKC,CCKCK,13,13,11,10,4,4,5,3,-1,light,schwa,light,schwa,c,c,o,c,CCK,CKC,CD,CKC,CC,C,C,C,,C,,C,K,K,D,K,4,3,3,3,1,1,0,1,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CVC,3,2,0,2,N,NN,T,2,Truemmerhaufen,prima
mor,ø,r,or,mor,rmor,armor,C,KC,CKC,CCKC,KCCKC,Tr2m,ø,T,Tr,Tru,True,Truem,C,CC,CCK,CCKC,CCKCK,13,13,13,13,4,4,4,4,0,light,schwa,light,light,c,c,c,c,CCK,CKC,CKC,CKC,CC,C,C,C,,C,C,C,K,K,K,K,4,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1,CCVC,CVC,CVC,CVC,3,2,2,2,N,NN,T,2,Truemmermarmor,prima
rer,ø,r,er,rer,hrer,ehrer,C,KC,CKC,LCKC,CLCKC,Trup,ø,T,Tr,Tru,Trup,Trupp,C,CC,CCK,CCKC,CCKCK,13,10,9,14,4,3,4,4,0,light,schwa,light,schwa,c,c,o,c,CCK,CKC,CL,CKC,CC,C,C,C,,C,,C,K,K,L,K,4,3,3,3,1,1,0,1,2,1,1,1,1,1,2,1,CCVC,CVC,CVV,CVC,3,2,0,2,N,NV,T,2,Truppenfuehrer,prima
beit,ø,t,it,eit,beit,rbeit,C,DC,CDC,CCDC,KCCDC,T2f,ø,T,Tu,Tue,Tuef,Tueft,C,CK,CKC,CKCC,CKCCK,10,11,10,12,3,3,5,4,0,light,schwa,light,light,c,c,c,c,CKC,CKC,KC,CDC,C,C,,C,C,C,C,C,K,K,K,D,3,3,2,4,1,1,1,1,1,1,0,1,1,1,1,2,CVC,CVC,VC,CVVC,2,2,1,1,N,VN,T,2,Tueftelarbeit,prima
ter,ø,r,er,ter,hter,chter,C,KC,CKC,CCKC,KCCKC,Tu,ø,T,Tu,Tug,Tuge,Tugen,C,CL,CLC,CLCK,CLCKC,9,11,8,11,4,2,2,3,0,light,schwa,light,schwa,o,c,c,c,CL,CKCC,CKC,CKC,C,C,C,C,,CC,C,C,L,K,K,K,2,4,4,3,0,2,1,1,1,1,1,1,2,1,1,1,CVV,CVCC,CVC,CVC,0,3,2,2,N,NN,T,2,Tugendwaechter,prima
ne,ø,e,ne,ine,dine,rdine,K,CK,LCK,CLCK,CCLCK,T2ll,ø,T,Tu,Tue,Tuel,Tuell,C,CK,CKC,CKCC,CKCCK,13,11,9,9,4,3,4,4,-2,light,light,light,schwa,c,c,o,o,CKC,CKC,CL,CK,C,C,C,C,C,C,,,K,K,L,K,4,3,2,2,1,1,0,0,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CV,2,2,0,1,N,NN,T,2,Tuellgardine,prima
tig,ø,g,ig,tig,rtig,artig,C,KC,CKC,CCKC,LCCKC,tur,ø,t,tu,tur,turb,turba,C,CK,CKC,CKCC,CKCCL,13,14,14,10,4,4,7,3,-1,light,light,light,light,c,c,c,c,CKC,CLC,LC,CKC,C,C,,C,C,C,C,C,K,L,L,K,3,3,2,3,1,1,1,1,1,1,0,1,1,2,2,1,CVC,CVVC,VVC,CVC,2,1,0,2,A,NN,F,2,turbanartig,prima
ben,ø,n,en,ben,rben,arben,C,KC,CKC,CCKC,KCCKC,t2r,ø,t,tu,tue,tuer,tuerk,C,CK,CKC,CKCC,CKCCL,13,10,11,10,4,3,3,3,-1,light,light,light,schwa,c,c,c,c,CKC,CLC,CKC,CKC,C,C,C,C,C,C,C,C,K,L,K,K,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,CVC,CVVC,CVC,CVC,2,1,2,2,A,AN,F,2,tuerkisfarben,antepaenultima
big,ø,g,ig,big,rbig,arbig,C,KC,CKC,CCKC,KCCKC,t2r,ø,t,tu,tue,tuer,tuerk,C,CK,CKC,CKCC,CKCCL,13,10,11,10,4,3,3,3,-1,light,light,light,light,c,c,c,c,CKC,CLC,CKC,CKC,C,C,C,C,C,C,C,C,K,L,K,K,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,CVC,CVVC,CVC,CVC,2,1,2,2,A,NA,F,2,tuerkisfarbig,antepaenultima
richt,ø,t,ht,cht,icht,richt,C,CC,KCC,CKCC,CCKCC,Turn,ø,T,Tu,Tur,Turn,Turnu,C,CK,CKC,CKCC,CKCCK,16,11,11,14,4,5,3,3,-1,heavy,light,schwa,heavy,c,c,c,c,CKCC,KC,CKC,CKCC,C,,C,C,CC,C,C,CC,K,K,K,K,4,2,3,5,2,1,1,2,1,0,1,1,1,1,1,1,CVCC,VC,CVC,CVCC,3,1,2,3,N,VN,T,2,Turnunterricht,prima
