syl_len0,syl_len1,syl0,syl1,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,cv_ratio0,cv_ratio1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,comp_len,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_class0,syl_class1,onset_class0,onset_class1,koda_class0,koda_class1,nucleus_class0,nucleus_class1,syl_weight0,syl_weight1,nomen,sylcnt,stress_class
3,4,Gan,gr1n,1n,ø,N,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,C,LC,CLC,CCLC,CCCLC,ø,CVC,CCVVC,2,1,1,1,1,2,1,2,0,1101,1111,2,2,1,CKC,CCLC,C,CC,C,C,K,L,1,1,T,2,ultima
2,4,Un,tier,ier,ø,N,N,AS,ø,K,KC,KCC,KCCL,KCCLC,C,LC,CLC,CCLC,KCCLC,ø,VC,CVVC,1,1,1,1,0,1,1,2,1,1001,111,3,3,-1,KC,CLC,?,C,C,C,K,L,1,1,T,2,paenultima
5,3,Kreuz,zug,ug,ø,N,NN,SS,ø,C,CC,CCD,CCDA,CCDAA,C,LC,ALC,AALC,DAALC,ø,CCVVC,CVVC,1,1,1,1,2,1,2,2,2,211,201,2,2,-1,CCDA,ALC,CC,A,A,C,D,L,1,1,T,2,paenultima
3,3,Air,bus,us,ø,N,ø,ø,ø,L,LC,LCC,LCCK,LCCKC,C,KC,CKC,CCKC,LCCKC,ø,VVC,CVC,0,2,1,1,0,1,2,1,0,11,201,3,2,1,LC,CKC,?,C,C,C,L,K,1,1,T,2,paenultima
1,5,a,bends,ends,ø,ADV,F,S,ø,L,LC,LCK,LCKC,LCKCA,A,CA,KCA,CKCA,LCKCA,ø,VV,CVCC,0,3,0,2,0,1,2,1,1,1,1201,6,2,1,L,CKCA,?,C,?,CA,L,K,1,0,F,2,paenultima
4,5,Pre$,stoff,off,ø,N,VN,SS,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,CCKC,CCCKC,ø,CCVC,CCVC,3,3,1,1,2,2,1,1,2,211,301,2,1,1,CCKC,CCKC,CC,CC,C,C,K,K,1,1,T,2,paenultima
2,5,ri,skant,ant,ø,A,R,SA,ø,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVCC,2,3,1,2,1,1,1,1,1,111,1201,3,2,1,CKC,CKCC,C,C,C,CC,K,K,1,2,F,2,ultima
2,2,Ru,te,e,ø,N,N,S,ø,C,CL,CLC,CLCK,ø,K,CK,LCK,CLCK,ø,ø,CVV,CV,0,1,0,0,1,1,2,1,1,11,101,4,2,1,CL,CK,C,C,?,?,L,K,1,0,T,2,paenultima
2,6,Un,glimpf,impf,ø,N,N,AS,ø,K,KC,KCC,KCCC,KCCCK,A,CA,KCA,CKCA,CCKCA,ø,VC,CCVCC,1,4,1,2,0,2,1,1,1,1001,1211,3,2,1,KC,CCKCA,?,CC,C,CA,K,K,1,2,T,2,paenultima
5,4,Haupt,ziel,iel,ø,N,NN,SS,ø,C,CD,CDC,CDCC,CDCCA,C,LC,ALC,CALC,CCALC,ø,CVVCC,CVVC,1,1,2,1,1,1,2,2,2,301,111,2,3,-1,CDCC,ALC,C,A,CC,C,D,L,2,1,T,2,paenultima
2,3,L2,cke,e,ø,N,N,S,ø,C,CK,CKC,CKCK,ø,K,CK,KCK,CKCK,ø,ø,CVC,CV,2,1,1,0,1,1,1,1,1,11,101,4,2,1,CK,CK,C,C,?,?,K,K,1,0,T,2,paenultima
2,6,tu,scheln,eln,ø,V,V,SA,ø,C,CK,CKC,CKCK,CKCKC,C,CC,KCC,CKCC,KCKCC,ø,CVC,CVCC,2,3,1,2,1,1,1,1,1,101,1111,3,2,1,CK,CKCC,C,C,?,CC,K,K,1,0,F,2,paenultima
2,4,Zy,pern,ern,ø,N,ø,ø,ø,A,AL,ALC,ALCK,ALCKC,C,CC,KCC,CKCC,LCKCC,ø,CVV,CVCC,0,3,0,2,1,1,2,1,0,101,1111,3,2,1,AL,CKCC,A,C,?,CC,L,K,1,0,T,2,paenultima
5,3,stram,men,en,ø,V,A,S,ø,C,CC,CCC,CCCK,CCCKC,C,KC,CKC,KCKC,CKCKC,ø,CCCVC,CVC,4,2,1,1,3,1,1,1,1,211,2001,2,2,1,CCCK,CKC,CCC,C,?,C,K,K,1,0,F,2,paenultima
3,2,Bow,le,e,ø,N,N,S,ø,C,CL,CLC,CLCK,ø,K,CK,LCK,CLCK,ø,ø,CVV,CV,0,1,0,0,1,1,2,1,1,101,11,2,3,-1,CL,CK,C,C,?,?,L,K,1,0,T,2,paenultima
3,5,b3h,misch,isch,ø,A,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,0,101,1101,2,2,1,CL,CKC,C,C,?,C,L,K,1,1,F,2,paenultima
4,3,Guts,hof,of,ø,N,NN,SAS,ø,C,CL,CLA,CLAC,CLACL,C,LC,CLC,ACLC,LACLC,ø,CVVC,CVVC,1,1,1,1,1,1,2,2,2,201,201,2,2,0,CLA,CLC,C,C,A,C,L,L,1,1,T,2,paenultima
4,3,W1ch,ter,er,ø,N,N,SA,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,201,111,2,2,-1,CKC,CKC,C,C,C,C,K,K,1,0,T,2,paenultima
4,2,wohl,an,an,ø,ADV,ø,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVVC,VC,1,1,1,1,1,0,2,1,2,111,1001,2,3,1,CLC,KC,C,?,C,C,L,K,1,1,F,2,ultima
4,2,Shan,ty,y,ø,N,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,L,CL,CCL,KCCL,CKCCL,ø,CVC,CVV,2,0,1,0,1,1,1,2,0,1101,101,2,3,-1,CKC,CL,C,C,C,?,K,L,1,1,T,2,paenultima
3,4,Fas,sung,ung,ø,N,V,SA,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,101,1101,2,2,1,CK,CKC,C,C,?,C,K,K,1,1,T,2,paenultima
3,3,run,ter,er,ø,ADV,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,0,1011,111,3,2,-1,CKC,CKC,C,C,C,C,K,K,1,0,F,2,paenultima
2,3,Ti,tan,an,ø,N,N,S,ø,C,CL,CLC,CLCL,CLCLC,C,LC,CLC,LCLC,CLCLC,ø,CVV,CVVC,0,1,0,1,1,1,2,2,1,101,1101,3,3,1,CL,CLC,C,C,?,C,L,L,1,1,T,2,ultima
4,3,kn3p,fen,en,ø,V,N,S,ø,C,CC,CCK,CCKA,CCKAK,C,KC,AKC,KAKC,CKAKC,ø,CCVC,CVC,3,2,1,1,2,1,1,1,1,1101,1101,2,2,0,CCK,AKC,CC,A,?,C,K,K,1,0,F,2,paenultima
2,6,wo,selbst,elbst,ø,ADV,ø,SS,ø,C,CL,CLC,CLCK,CLCKC,C,CC,CCC,CCCC,KCCCC,ø,CVV,CVCCCC,0,5,0,4,1,1,2,1,2,101,411,2,1,1,CL,CKCCCC,C,C,?,CCCC,L,K,1,2,F,2,ultima
3,5,H3r,spiel,iel,ø,N,VN,SS,ø,C,CL,CLC,CLCC,CLCCC,C,LC,CLC,CCLC,CCCLC,ø,CVVC,CCVVC,1,1,1,1,1,2,2,2,2,111,211,2,2,1,CLC,CCLC,C,CC,C,C,L,L,1,1,T,2,paenultima
3,3,reg,los,os,ø,A,V,SA,ø,C,CL,CLC,CLCC,CLCCL,C,LC,CLC,CCLC,LCCLC,ø,CVVC,CVVC,1,1,1,1,1,1,2,2,1,111,111,2,2,0,CLC,CLC,C,C,C,C,L,L,1,1,F,2,paenultima
3,2,H2t,te,e,ø,N,N,S,ø,C,CK,CKC,CKCK,ø,K,CK,KCK,CKCK,ø,ø,CVC,CV,2,1,1,0,1,1,1,1,1,101,101,3,2,0,CK,CK,C,C,?,?,K,K,1,0,T,2,paenultima
3,3,Sie,der,er,ø,N,V,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,101,111,3,2,1,CL,CKC,C,C,?,C,L,K,1,0,T,2,paenultima
4,4,Kalb,fell,ell,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,CCCKC,ø,CVCC,CVC,3,2,2,1,1,1,1,1,2,211,111,2,2,-1,CKCC,CKC,C,C,CC,C,K,K,2,1,T,2,paenultima
4,3,str3,men,en,ø,V,N,S,ø,C,CC,CCC,CCCL,CCCLC,C,KC,CKC,LCKC,CLCKC,ø,CCCVV,CVC,1,2,0,1,3,1,2,1,1,211,2001,2,2,1,CCCL,CKC,CCC,C,?,C,L,K,1,0,F,2,paenultima
3,2,Wun,de,e,ø,N,N,S,ø,C,CK,CKC,CKCC,CKCCK,K,CK,CCK,KCCK,CKCCK,ø,CVC,CV,2,1,1,0,1,1,1,1,1,1101,101,2,2,-1,CKC,CK,C,C,C,?,K,K,1,0,T,2,paenultima
2,3,La,den,en,ø,N,N,S,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,11,1101,4,2,1,CL,CKC,C,C,?,C,L,K,1,0,T,2,paenultima
4,3,Skep,sis,is,ø,N,ø,ø,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,CCKC,KCCKC,ø,CCVC,CVC,3,2,1,1,2,1,1,1,0,301,201,1,2,-1,CCKC,CKC,CC,C,C,C,K,K,1,1,T,2,paenultima
4,3,Dres,sur,ur,ø,N,R,SA,ø,C,CC,CCK,CCKC,CCKCL,C,LC,CLC,KCLC,CKCLC,ø,CCVC,CVVC,3,1,1,1,2,1,1,2,1,111,111,2,3,0,CCK,CLC,CC,C,?,C,K,L,1,1,T,2,ultima
3,2,Reu,se,e,ø,N,N,S,ø,C,CD,CDC,CDCK,ø,K,CK,DCK,CDCK,ø,ø,CVV,CV,0,1,0,0,1,1,2,1,1,11,101,4,2,1,CD,CK,C,C,?,?,D,K,1,0,T,2,paenultima
3,4,Auf,geld,eld,auf,N,N,AS,acc,D,DC,DCC,DCCK,DCCKC,C,CC,KCC,CKCC,CCKCC,ø,VVC,CVCC,0,3,1,2,0,1,2,1,1,101,211,3,2,1,DC,CKCC,?,C,C,CC,D,K,1,2,T,2,paenultima
3,2,hin,zu,u,hin,ADV,ø,SS,acc,C,CK,CKC,CKCA,CKCAL,L,AL,CAL,KCAL,CKCAL,ø,CVC,CVV,2,0,1,0,1,1,1,2,2,1101,101,2,3,-1,CKC,AL,C,A,C,?,K,L,1,1,F,2,ultima
5,5,Stein,bruch,uch,ø,N,NN,SS,ø,C,CC,CCD,CCDC,CCDCC,C,KC,CKC,CCKC,CCCKC,ø,CCVVC,CCVC,1,3,1,1,2,2,2,1,2,1201,211,2,2,-1,CCDC,CCKC,CC,CC,C,C,D,K,1,1,T,2,paenultima
5,3,schel,ten,en,ø,V,V,S,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,111,1101,2,2,1,CKC,CKC,C,C,C,C,K,K,1,0,F,2,paenultima
2,4,ma,keln,eln,ø,V,V,S,ø,C,CL,CLC,CLCK,CLCKC,C,CC,KCC,CKCC,LCKCC,ø,CVV,CVCC,0,3,0,2,1,1,2,1,1,1001,1111,4,2,1,CL,CKCC,C,C,?,CC,L,K,1,0,F,2,paenultima
3,4,all,zeit,eit,ø,ADV,ø,SS,ø,K,KC,KCA,KCAD,KCADC,C,DC,ADC,CADC,KCADC,ø,VC,CVVC,1,1,1,1,0,1,1,2,2,11,201,3,2,1,KC,ADC,?,A,C,C,K,D,1,1,F,2,multa
5,3,licht,los,os,ø,A,N,SA,ø,C,CK,CKC,CKCC,CKCCC,C,LC,CLC,CCLC,CCCLC,ø,CVCC,CVVC,3,1,2,1,1,1,1,2,1,211,111,2,2,-1,CKCC,CLC,C,C,CC,C,K,L,2,1,F,2,paenultima
3,2,Keh,le,e,ø,N,N,S,ø,C,CL,CLC,CLCK,ø,K,CK,LCK,CLCK,ø,ø,CVV,CV,0,1,0,0,1,1,2,1,1,101,11,2,3,-1,CL,CK,C,C,?,?,L,K,1,0,T,2,paenultima
3,3,Gur,kha,a,ø,N,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,L,CL,CCL,KCCL,CKCCL,ø,CVC,CVV,2,0,1,0,1,1,1,2,0,111,101,3,3,-1,CKC,CL,C,C,C,?,K,L,1,1,T,2,paenultima
2,8,be,schr1nkt,1nkt,ø,A,F,S,ø,C,CK,CKC,CKCC,CKCCK,C,CC,CCC,KCCC,CKCCC,ø,CV,CCVCCC,1,5,0,3,1,2,1,1,1,101,1311,2,2,1,CK,CCKCCC,C,CC,?,CCC,K,K,0,2,F,2,ultima
2,5,Ur,trieb,ieb,ur,N,N,AS,acc,L,LC,LCC,LCCC,LCCCL,C,LC,CLC,CCLC,CCCLC,ø,VVC,CCVVC,0,1,1,1,0,2,2,2,1,11,211,4,2,1,LC,CCLC,?,CC,C,C,L,L,1,1,T,2,paenultima
2,3,Et,was,as,ø,N,ø,S,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,ø,VC,CVC,1,2,1,1,0,1,1,1,1,101,201,2,2,1,KC,CKC,?,C,C,C,K,K,1,1,T,2,paenultima
4,7,Kurz,schrift,ift,ø,N,AN,SS,ø,C,CK,CKC,CKCA,CKCAC,C,CC,KCC,CKCC,CCKCC,ø,CVCC,CCVCC,3,4,2,2,1,2,1,1,2,211,311,2,2,1,CKCA,CCKCC,C,CC,CA,CC,K,K,2,2,T,2,paenultima
5,5,Stahl,draht,aht,ø,N,NN,SS,ø,C,CC,CCL,CCLC,CCLCC,C,LC,CLC,CCLC,CCCLC,ø,CCVVC,CCVVC,1,1,1,1,2,2,2,2,2,211,211,2,2,0,CCLC,CCLC,CC,CC,C,C,L,L,1,1,T,2,paenultima
3,3,zau,sen,en,ø,V,V,S,ø,A,AD,ADC,ADCK,ADCKC,C,KC,CKC,DCKC,ADCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,101,1101,3,2,1,AD,CKC,A,C,?,C,D,K,1,0,F,2,paenultima
2,3,An,gel,el,ø,N,N,S,ø,K,KC,KCK,KCKC,ø,C,KC,CKC,KCKC,ø,ø,VC,CVC,1,2,1,1,0,1,1,1,1,1,1011,4,3,1,K,CKC,?,C,?,C,K,K,1,0,T,2,paenultima
4,2,grog,gy,y,ø,A,ø,ø,ø,C,CC,CCK,CCKC,CCKCL,L,CL,KCL,CKCL,CCKCL,ø,CCVC,CVV,3,0,1,0,2,1,1,2,0,111,101,2,3,-1,CCK,CL,CC,C,?,?,K,L,1,1,F,2,paenultima
2,4,Be,hang,ang,be,N,V,S,noacc,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CV,CVC,1,2,0,1,1,1,1,1,1,101,1101,2,2,1,CK,CKC,C,C,?,C,K,K,0,1,T,2,ultima
4,4,Dres,seur,eur,ø,N,ø,ø,ø,C,CC,CCK,CCKC,CCKCL,C,LC,CLC,KCLC,CKCLC,ø,CCVC,CVVC,3,1,1,1,2,1,1,2,0,111,111,2,2,0,CCK,CLC,CC,C,?,C,K,L,1,1,T,2,ultima
3,3,sum,men,en,ø,V,V,S,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,101,2001,3,2,1,CK,CKC,C,C,?,C,K,K,1,0,F,2,paenultima
5,4,H1upt,ling,ing,ø,N,N,SA,ø,C,CD,CDC,CDCC,CDCCC,C,KC,CKC,CCKC,CCCKC,noacc,CVVCC,CVC,1,2,2,1,1,1,2,1,1,301,1011,2,3,1,CDCC,CKC,C,C,CC,C,D,K,2,1,T,2,paenultima
5,3,knack,sen,en,ø,V,V,S,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,CCKC,KCCKC,ø,CCVC,CVC,3,2,1,1,2,1,1,1,1,1201,1101,2,2,-1,CCKC,CKC,CC,C,C,C,K,K,1,0,F,2,paenultima
4,4,Sham,poon,oon,ø,N,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,C,LC,CLC,CCLC,KCCLC,ø,CVC,CVVC,2,1,1,1,1,1,1,2,0,1101,1101,2,2,0,CKC,CLC,C,C,C,C,K,L,1,1,T,2,ultima
3,4,Hof,halt,alt,ø,N,NN,SS,ø,C,CL,CLC,CLCC,CLCCL,L,CL,CCL,LCCL,CLCCL,ø,CVVC,CVCC,1,3,1,2,1,1,2,1,2,201,101,2,2,-1,CLC,CL,C,C,C,?,L,L,1,2,T,2,paenultima
5,5,stein,reich,eich,ø,A,NA,SS,ø,C,CC,CCD,CCDC,CCDCC,C,DC,CDC,CCDC,DCCDC,ø,CCVVC,CVVC,1,1,1,1,2,1,2,2,2,1201,111,2,3,-1,CCDC,CDC,CC,C,C,C,D,D,1,1,F,2,multa
5,3,streu,nen,en,ø,V,V,S,ø,C,CC,CCC,CCCD,CCCDC,C,KC,CKC,DCKC,CDCKC,ø,CCCVV,CVC,1,2,0,1,3,1,2,1,1,211,2001,2,2,1,CCCD,CKC,CCC,C,?,C,D,K,1,0,F,2,paenultima
4,3,klei,den,en,ø,V,N,S,ø,C,CC,CCD,CCDC,CCDCK,C,KC,CKC,DCKC,CDCKC,ø,CCVV,CVC,1,2,0,1,2,1,2,1,1,111,1101,3,2,1,CCD,CKC,CC,C,?,C,D,K,1,0,F,2,paenultima
2,5,Mu,stang,ang,ø,N,N,S,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,1101,1101,2,2,0,CKC,CKC,C,C,C,C,K,K,1,1,T,2,paenultima
3,3,bin,nen,en,ø,ø,ø,S,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,101,2001,3,2,1,CK,CKC,C,C,?,C,K,K,1,0,F,2,paenultima
3,2,Wei,$e,e,ø,N,F,S,ø,C,CD,CDC,CDCK,ø,K,CK,DCK,CDCK,ø,ø,CVV,CV,0,1,0,0,1,1,2,1,1,101,101,3,2,0,CD,CK,C,C,?,?,D,K,1,0,T,2,paenultima
3,4,Vor,raum,aum,vor,N,ø,SS,acc,C,CL,CLC,CLCC,CLCCD,C,DC,CDC,CCDC,LCCDC,ø,CVVC,CVVC,1,1,1,1,1,1,2,2,2,111,1011,2,3,1,CLC,CDC,C,C,C,C,L,D,1,1,T,2,paenultima
2,3,La,der,er,ø,N,V,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,11,111,4,2,1,CL,CKC,C,C,?,C,L,K,1,0,T,2,paenultima
2,6,ge,d1mpft,1mpft,ø,A,F,S,ø,C,CK,CKC,CKCK,CKCKC,C,AC,CAC,KCAC,CKCAC,ø,CV,CVCCC,1,4,0,3,1,1,1,1,1,101,1301,2,1,1,CK,CKCAC,C,C,?,CAC,K,K,0,2,F,2,ultima
4,3,grie,$ig,ig,ø,A,N,SA,ø,C,CC,CCL,CCLC,CCLCK,C,KC,CKC,LCKC,CLCKC,noacc,CCVV,CVC,1,2,0,1,2,1,2,1,1,111,201,3,2,1,CCL,CKC,CC,C,?,C,L,K,1,1,F,2,paenultima
5,4,Milch,zahn,ahn,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCA,C,LC,ALC,CALC,CCALC,ø,CVCC,CVVC,3,1,2,1,1,1,1,2,2,1111,1101,2,3,-1,CKCC,ALC,C,A,CC,C,K,L,2,1,T,2,paenultima
2,4,Ta,lent,ent,ø,N,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,C,CC,KCC,CKCC,KCKCC,ø,CVC,CVCC,2,3,1,2,1,1,1,1,0,101,1111,2,2,1,CK,CKCC,C,C,?,CC,K,K,1,2,T,2,ultima
3,3,Mar,bel,el,ø,N,N,S,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,1011,111,3,2,-1,CKC,CKC,C,C,C,C,K,K,1,0,T,2,paenultima
4,2,Klet,te,e,ø,N,N,S,ø,C,CC,CCK,CCKC,CCKCK,K,CK,KCK,CKCK,CCKCK,ø,CCVC,CV,3,1,1,0,2,1,1,1,1,111,101,2,2,-1,CCK,CK,CC,C,?,?,K,K,1,0,T,2,paenultima
7,4,schmerz,haft,aft,ø,A,N,SA,ø,C,CC,CCK,CCKC,CCKCA,C,CC,KCC,CKCC,ACKCC,ø,CCVCC,CVCC,4,3,2,2,2,1,1,1,1,1211,301,2,1,-1,CCKCA,CKCC,CC,C,CA,CC,K,K,2,2,F,2,paenultima
3,4,zwa,cken,en,ø,V,V,S,ø,A,AC,ACK,ACKC,ACKCK,C,KC,CKC,KCKC,CKCKC,ø,CCVC,CVC,3,2,1,1,2,1,1,1,1,201,1101,2,2,1,ACK,CKC,AC,C,?,C,K,K,1,0,F,2,paenultima
3,3,Bre,che,e,ø,N,V,SA,ø,C,CC,CCK,CCKC,CCKCK,K,CK,KCK,CKCK,CCKCK,ø,CCVC,CV,3,1,1,0,2,1,1,1,1,111,101,2,2,-1,CCK,CK,CC,C,?,?,K,K,1,0,T,2,paenultima
2,2,Ka,nu,u,ø,N,N,S,ø,C,CL,CLC,CLCL,ø,L,CL,LCL,CLCL,ø,ø,CVV,CVV,0,0,0,0,1,1,2,2,1,101,1001,3,3,1,CL,CL,C,C,?,?,L,L,1,1,T,2,paenultima
3,3,Ret,ter,er,ø,N,V,SA,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,11,111,3,2,1,CK,CKC,C,C,?,C,K,K,1,0,T,2,paenultima
5,3,schie,len,en,ø,V,A,S,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,101,1011,3,3,1,CL,CKC,C,C,?,C,L,K,1,0,F,2,paenultima
4,4,Z2ch,tung,ung,ø,N,V,SA,ø,A,AK,AKC,AKCC,AKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,201,1101,2,2,1,AKC,CKC,A,C,C,C,K,K,1,1,T,2,paenultima
3,5,h2n,disch,isch,ø,A,N,SA,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,1101,201,2,2,-1,CKC,CKC,C,C,C,C,K,K,1,1,F,2,paenultima
2,2,Yo,gi,i,ø,N,N,S,ø,C,CL,CLC,CLCL,ø,L,CL,LCL,CLCL,ø,ø,CVV,CVV,0,0,0,0,1,1,2,2,1,2,101,4,3,1,CL,CL,C,C,?,?,L,L,1,1,T,2,paenultima
4,5,Leit,stern,ern,ø,N,VN,SS,ø,C,CD,CDC,CDCC,CDCCC,C,CC,KCC,CKCC,CCKCC,ø,CVVC,CCVCC,1,4,1,2,1,2,2,1,2,111,1211,3,2,1,CDC,CCKCC,C,CC,C,CC,D,K,1,2,T,2,paenultima
2,3,Ho,bel,el,ø,N,N,S,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,0,2,0,1,1,1,2,1,1,101,111,2,2,1,CL,CKC,C,C,?,C,L,K,1,0,T,2,paenultima
4,4,rei$,fest,est,ø,A,V,SA,ø,C,CD,CDC,CDCC,CDCCK,C,CC,KCC,CKCC,CCKCC,ø,CVVC,CVCC,1,3,1,2,1,1,2,1,1,111,301,3,1,1,CDC,CKCC,C,C,C,CC,D,K,1,2,F,2,paenultima
5,5,Brems,licht,icht,ø,N,VN,SS,ø,C,CC,CCK,CCKC,CCKCC,C,CC,KCC,CKCC,CCKCC,ø,CCVCC,CVCC,4,3,2,2,2,1,1,1,2,1211,211,2,2,-1,CCKCC,CKCC,CC,C,CC,CC,K,K,2,2,T,2,paenultima
4,4,Tier,welt,elt,ø,N,NN,SS,ø,C,CL,CLC,CLCC,CLCCK,C,CC,KCC,CKCC,CCKCC,ø,CVVC,CVCC,1,3,1,2,1,1,2,1,2,111,211,3,2,1,CLC,CKCC,C,C,C,CC,L,K,1,2,T,2,paenultima
6,4,Schl1f,chen,en,ø,N,N,SA,ø,C,CC,CCL,CCLC,CCLCC,C,KC,CKC,CCKC,LCCKC,ø,CCVVC,CVC,1,2,1,1,2,1,2,1,1,211,1101,2,2,1,CCLC,CKC,CC,C,C,C,L,K,1,0,T,2,paenultima
2,3,d3,sig,ig,ø,A,V,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,noacc,CVV,CVC,0,2,0,1,1,1,2,1,1,101,201,2,2,1,CL,CKC,C,C,?,C,L,K,1,1,F,2,paenultima
4,4,Haus,frau,au,ø,N,NN,SS,ø,C,CD,CDC,CDCC,CDCCC,D,CD,CCD,CCCD,DCCCD,ø,CVVC,CCVV,1,1,1,0,1,2,2,2,2,201,111,2,3,-1,CDC,CCD,C,CC,C,?,D,D,1,1,T,2,paenultima
3,5,ver,waist,aist,ø,A,F,S,ø,C,CK,CKC,CKCC,CKCCD,C,CC,DCC,CDCC,CCDCC,ø,CVC,CVVCC,2,1,1,2,1,1,1,2,1,111,301,2,2,1,CKC,CDCC,C,C,C,CC,K,D,1,2,F,2,ultima
4,4,Tanz,lied,ied,ø,N,NN,SS,ø,C,CK,CKC,CKCA,CKCAC,C,LC,CLC,ACLC,CACLC,ø,CVCC,CVVC,3,1,2,1,1,1,1,2,2,1201,111,2,3,-1,CKCA,CLC,C,C,CA,C,K,L,2,1,T,2,paenultima
3,6,Mar,schall,all,ø,N,N,S,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,1011,111,3,2,-1,CKC,CKC,C,C,C,C,K,K,1,1,T,2,paenultima
3,3,hor,ten,en,ø,V,N,S,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,2,2,1,1,1,1,1,1,1,111,1101,2,2,1,CKC,CKC,C,C,C,C,K,K,1,0,F,2,paenultima
5,4,Rauch,werk,erk,ø,N,NN,SS,ø,C,CD,CDC,CDCC,CDCCK,C,CC,KCC,CKCC,CCKCC,ø,CVVC,CVCC,1,3,1,2,1,1,2,1,2,111,211,3,2,1,CDC,CKCC,C,C,C,CC,D,K,1,2,T,2,paenultima
2,5,An,prall,all,an,N,V,S,acc,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,CCKC,CCCKC,ø,VC,CCVC,1,3,1,1,0,2,1,1,1,1001,121,3,2,-1,KC,CCKC,?,CC,C,C,K,K,1,1,T,2,paenultima
